domain_id,domain_name,objective_id,objective_name,objective_text,control_id,control_name,specification_text,level,question_id,question_text
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,2,100,The monitoring of privileged use includes the system start-up and stop.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,2,110,The monitoring of privileged use includes I/O device attachment/detachment.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,2,120,The monitoring of unauthorized access includes failed or rejected user actions.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,2,130,The monitoring of unauthorized access includes failed or rejected actions involving data and other resources.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,2,140,The monitoring of unauthorized access includes access policy violations and notifications for network gateways and firewalls.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,2,150,The monitoring of unauthorized access includes alerts from intrusion detection systems.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,2,160,The monitoring of system alerts or failures includes console alerts or messages.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,2,170,The monitoring of system alerts or failures includes system log exceptions.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,2,180,The monitoring of system alerts or failures includes network management alarms.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,2,190,The monitoring of system alerts or failures includes alarms raised by the access control system.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,2,200,"The monitoring of system alerts or failures includes changes to, or attempts to change, system security settings and controls."
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,2,210,"Systems shall support audit reduction and report generation that supports expeditious, on-demand review, analysis, reporting and incident investigations and does not alter the original audit records, and the results of monitoring activities are reviewed regularly."
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,2,220,Information systems containing covered information have been provided with automated assets for analyzing logs and audit trails.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,2,230,The automated assets allow for the identification of all system users who have accessed or modified a given record(s) over a given period of time.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,2,240,The automated assets allow for the identification of all records that have been accessed or modified by a given system user over a given period of time.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,2,250,"Monitoring devices have been strategically deployed within the information system to collect essential information, and at ad hoc locations within the system to track specific transactions."
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,3,10,The organization analyzes and correlates audit records across different repositories and correlates this information with input from non-technical sources to gain and enhance organization-wide situational awareness.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,3,20,The results of monitoring activities are reviewed daily for those servers that perform security functions.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,3,30,"System records are reviewed for initialization sequences, log-ons and errors."
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,3,40,System records are reviewed for system processes and performance.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,3,50,System records are reviewed for system resources utilization to determine anomalies on demand but no less than once within a twenty-four (24) hour period.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,3,60,Alert notifications are generated for technical personnel review and assessment.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,3,70,"File-integrity monitoring tools are deployed to alert personnel to the unauthorized modification of critical system files, configuration files, or content files."
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,3,80,File-integrity monitoring software performs critical file comparisons at least weekly.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,3,90,"Suspicious activity or suspected violations are investigated on the information system, and findings reported to appropriate officials to take appropriate action."
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,3,100,Manual reviews of system audit records are performed randomly on demand but at least once every thirty (30) days.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,3,110,"Audit review, analysis, and reporting processes are integrated to support organizational processes for investigation and response to suspicious activities."
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,3,120,Individual intrusion detection tools are interconnected and configured into a systemwide intrusion detection system using common protocols.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,3,130,Automated tools are employed to support near real-time analysis of events.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,3,140,Automated tools are employed to integrate intrusion detection tools into access control and flow control mechanisms by enabling reconfiguration of these mechanisms in support of attack isolation and elimination.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,3,150,Inbound and outbound communications are monitored for unusual or unauthorized activities or conditions.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,3,160,Near real-time alerts are provided when the presence of malicious code is identified.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,3,170,Near real-time alerts are provided when there is the unauthorized export of information.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,3,180,Near real-time alerts are provided when an external information system is signalled.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,3,190,Near real-time alerts are provided when potential intrusions are detected.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,3,200,Non-privileged users are prevented from circumventing intrusion detection and prevention capabilities.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,3,210,"The organization specifies the permitted actions for information system processes, roles, and/or users associated with the review, analysis, and reporting of audit records (e.g., read, write, execute, append, and delete). "
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,CMS,10,Events on the information system are monitored in accordance with CMS Information Security Incident Handling and Breach Analysis/Notification Procedure and information system attacks detected.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ab,"Monitoring System Use
",Procedures for monitoring use of information processing systems and facilities shall be established to check for use and effectiveness of implemented controls. The results of the monitoring activities shall be reviewed regularly. ,CMS,20,"The level of information system monitoring activity is heightened whenever there is an indication of increased risk to CMS operations and assets, individuals, other organizations, or the Nation based on law enforcement information, intelligence information, or other credible sources of information."
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ac,"Protection of Log Information
",Logging systems and log information shall be protected against tampering and unauthorized access.,1,10,Access to system audit tools and audit trails is safeguarded from unauthorized access and use to prevent misuse or compromise of logs.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ac,"Protection of Log Information
",Logging systems and log information shall be protected against tampering and unauthorized access.,1,20,"As defined in the record retention policy or based on applicable requirements to collect and retain evidence, audit logs are archived as needed."
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ac,"Protection of Log Information
",Logging systems and log information shall be protected against tampering and unauthorized access.,2,10,"Audit trail files (i.e., logs) are promptly backed up to a centralized log server or media that is difficult to alter."
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ac,"Protection of Log Information
",Logging systems and log information shall be protected against tampering and unauthorized access.,2,20,Controls are in place to protect the logging system(s) from alterations to the message types that are recorded.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ac,"Protection of Log Information
",Logging systems and log information shall be protected against tampering and unauthorized access.,2,30,Controls are in place to protect the logging system(s) from log files being edited or deleted.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ac,"Protection of Log Information
",Logging systems and log information shall be protected against tampering and unauthorized access.,2,40,Access to audit tools and audit trails is limited to those with a job-related need.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ac,"Protection of Log Information
",Logging systems and log information shall be protected against tampering and unauthorized access.,2,50,Authorized and unauthorized access attempts to the audit system and audit trails are logged and protected from modification.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ac,"Protection of Log Information
",Logging systems and log information shall be protected against tampering and unauthorized access.,2,60,The organization authorizes access to management of audit functionality to a specific subset of privileged users defined by the organization.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ac,"Protection of Log Information
",Logging systems and log information shall be protected against tampering and unauthorized access.,3,10,File-integrity monitoring or change-detection software on logs is implemented.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ac,"Protection of Log Information
",Logging systems and log information shall be protected against tampering and unauthorized access.,3,20,"Logs for external-facing technologies (wireless, firewalls, DNS, mail) are written to a log server on the internal LAN."
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ac,"Protection of Log Information
",Logging systems and log information shall be protected against tampering and unauthorized access.,HOSTING PROVIDER,10,Logs are only  made available for review by the organization or organization unit to which the logs are associated.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ac,"Protection of Log Information
",Logging systems and log information shall be protected against tampering and unauthorized access.,HOSTING PROVIDER,20,The locations of logs and log files are documented and clearly communicated to the organization or organization unit which owns the logs.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ad,Administrator and Operator Logs,System administrator and system operator activities shall be logged and regularly reviewed.,1,10,The organization verifies that proper logging is enabled in order to audit administrator activities
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ad,Administrator and Operator Logs,System administrator and system operator activities shall be logged and regularly reviewed.,1,20,System administrator and operator logs are reviewed on a regular basis.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ad,Administrator and Operator Logs,System administrator and system operator activities shall be logged and regularly reviewed.,2,10,An intrusion detection system managed outside of the control of system and network administrators has been implemented and is used to monitor system and network administration activities for compliance.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ae,Fault Logging,"Faults shall be logged, analyzed, and appropriate remediation action taken. ",1,10,Faults reported by users or by system programs related to problems with information processing or communications systems are logged.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ae,Fault Logging,"Faults shall be logged, analyzed, and appropriate remediation action taken. ",1,20,Fault logs are reviewed to ensure that faults have been satisfactorily resolved.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ae,Fault Logging,"Faults shall be logged, analyzed, and appropriate remediation action taken. ",1,30,"Corrective measures are reviewed to ensure that controls have not been compromised, and that the action taken is fully authorized."
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ae,Fault Logging,"Faults shall be logged, analyzed, and appropriate remediation action taken. ",1,40,"If this system function is available, error logging is enabled."
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ae,Fault Logging,"Faults shall be logged, analyzed, and appropriate remediation action taken. ",2,10,The information system identifies potentially security-relevant error conditions.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ae,Fault Logging,"Faults shall be logged, analyzed, and appropriate remediation action taken. ",2,20,The information system generates error messages that provide information necessary for corrective actions without revealing information that could be exploited by adversaries in error logs and administrative messages that could be exploited by adversaries
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ae,Fault Logging,"Faults shall be logged, analyzed, and appropriate remediation action taken. ",2,30,The information system reveals error messages only to authorized personnel.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ae,Fault Logging,"Faults shall be logged, analyzed, and appropriate remediation action taken. ",2,40,The information system provides automated real-time alerts when faults or errors occur.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.ae,Fault Logging,"Faults shall be logged, analyzed, and appropriate remediation action taken. ",2,50,Covered information is not listed in the logs or associated administrative messages.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.af,"Clock Synchronization
",The clocks of all relevant information processing systems within the organization or security domain shall be synchronized with an agreed accurate time source to support tracing and reconstitution of activity timelines. ,1,10,"Where a computer or communications device has the capability to operate a real-time clock, this clock has been set to an agreed standard, either Coordinated Universal Time (UTC) or International Atomic Time. "
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.af,"Clock Synchronization
",The clocks of all relevant information processing systems within the organization or security domain shall be synchronized with an agreed accurate time source to support tracing and reconstitution of activity timelines. ,1,20,A procedure has been defined and implemented that checks for and corrects any significant variation with clocks.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.af,"Clock Synchronization
",The clocks of all relevant information processing systems within the organization or security domain shall be synchronized with an agreed accurate time source to support tracing and reconstitution of activity timelines. ,1,30,The correct interpretation of the date/time format is used to ensure that the timestamp reflects the real date/time.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.af,"Clock Synchronization
",The clocks of all relevant information processing systems within the organization or security domain shall be synchronized with an agreed accurate time source to support tracing and reconstitution of activity timelines. ,1,40,Internal information system clocks are synchronized daily and at system boot.
09,Communication and Operations Management,09.1,0 Monitoring,Ensure information security events are monitored and recorded to detect unauthorized information processing activities in compliance with all relevant legal requirements.,09.af,"Clock Synchronization
",The clocks of all relevant information processing systems within the organization or security domain shall be synchronized with an agreed accurate time source to support tracing and reconstitution of activity timelines. ,2,10,Time data is protected according to the organizations access controls (see 01.c) and logging controls (see 09.ad).
10,"Information Systems Acquisition, Development and Maintenance",10.0,1 Security Requirements of Information Systems,To ensure that security is an integral part of information systems. ,10.a,Security Requirements Analysis and Specification,"Statements of business requirements for new information systems (developed or purchased), or enhancements to existing information systems shall specify the requirements for security controls.",1,10,"The organization develops, disseminates, and reviews and updates annually a formal, documented system and information integrity policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance."
10,"Information Systems Acquisition, Development and Maintenance",10.0,1 Security Requirements of Information Systems,To ensure that security is an integral part of information systems. ,10.a,Security Requirements Analysis and Specification,"Statements of business requirements for new information systems (developed or purchased), or enhancements to existing information systems shall specify the requirements for security controls.",1,20,"Formal, documented procedures to facilitate the implementation of the system and information integrity policy and associated system and information integrity controls are developed and disseminated throughout the organization."
10,"Information Systems Acquisition, Development and Maintenance",10.0,1 Security Requirements of Information Systems,To ensure that security is an integral part of information systems. ,10.a,Security Requirements Analysis and Specification,"Statements of business requirements for new information systems (developed or purchased), or enhancements to existing information systems shall specify the requirements for security controls.",1,30,"Specifications for the security control requirements include that security controls be incorporated in the information system, supplemented by manual controls as needed. "
10,"Information Systems Acquisition, Development and Maintenance",10.0,1 Security Requirements of Information Systems,To ensure that security is an integral part of information systems. ,10.a,Security Requirements Analysis and Specification,"Statements of business requirements for new information systems (developed or purchased), or enhancements to existing information systems shall specify the requirements for security controls.",1,40,"The security control requirement specification are applied when evaluating software packages, developed or purchased. "
10,"Information Systems Acquisition, Development and Maintenance",10.0,1 Security Requirements of Information Systems,To ensure that security is an integral part of information systems. ,10.a,Security Requirements Analysis and Specification,"Statements of business requirements for new information systems (developed or purchased), or enhancements to existing information systems shall specify the requirements for security controls.",1,50,"Security requirements and controls reflect the business value of the information assets involved, and the potential business damage that might result from a failure or absence of security. "
10,"Information Systems Acquisition, Development and Maintenance",10.0,1 Security Requirements of Information Systems,To ensure that security is an integral part of information systems. ,10.a,Security Requirements Analysis and Specification,"Statements of business requirements for new information systems (developed or purchased), or enhancements to existing information systems shall specify the requirements for security controls.",1,60,"For purchased commercial product, a formal acquisition process is followed."
10,"Information Systems Acquisition, Development and Maintenance",10.0,1 Security Requirements of Information Systems,To ensure that security is an integral part of information systems. ,10.a,Security Requirements Analysis and Specification,"Statements of business requirements for new information systems (developed or purchased), or enhancements to existing information systems shall specify the requirements for security controls.",1,70,Contracts with suppliers of commercial products purchased include the identified security requirements.
10,"Information Systems Acquisition, Development and Maintenance",10.0,1 Security Requirements of Information Systems,To ensure that security is an integral part of information systems. ,10.a,Security Requirements Analysis and Specification,"Statements of business requirements for new information systems (developed or purchased), or enhancements to existing information systems shall specify the requirements for security controls.",1,80,"Where the security functionality in a proposed product does not satisfy the specified requirement, then the risk introduced and associated controls are reconsidered prior to purchasing the product. "
10,"Information Systems Acquisition, Development and Maintenance",10.0,1 Security Requirements of Information Systems,To ensure that security is an integral part of information systems. ,10.a,Security Requirements Analysis and Specification,"Statements of business requirements for new information systems (developed or purchased), or enhancements to existing information systems shall specify the requirements for security controls.",1,90,"Where additional functionality is supplied and causes a security risk, this is disabled or mitigated through application of additional controls."
10,"Information Systems Acquisition, Development and Maintenance",10.0,1 Security Requirements of Information Systems,To ensure that security is an integral part of information systems. ,10.a,Security Requirements Analysis and Specification,"Statements of business requirements for new information systems (developed or purchased), or enhancements to existing information systems shall specify the requirements for security controls.",2,10,"Specifications for the security control requirements include that automated controls be incorporated in the information system, supplemented by manual controls as needed."
